Gene Name,GenBank Gene ID,Drug ID
ftsI,L42023,DB00303
ftsI,L42023, DB00671
ftsI,L42023,DB00218
ftsI,L42023, DB00365
ftsI,L42023, DB00467
ftsI,L42023, DB00487
ftsI,L42023, DB00537
ftsI,L42023, DB00685
ftsI,L42023, DB00827
ftsI,L42023, DB00978
ftsI,L42023, DB01059
ftsI,L42023, DB01137
ftsI,L42023, DB01155
ftsI,L42023, DB01165
ftsI,L42023, DB01208
ftsI,L42023, DB01405
ftsI,L42023, DB04576
ftsI,L42023, DB06771
ftsI,L42023, DB09047
ftsI,L42023, DB12924
ftsI,L42023,DB01321
mrdA,L42023,DB00303
mrdA,L42023, DB00671
mrdA,L42023,DB00218
mrdA,L42023, DB00365
mrdA,L42023, DB00467
mrdA,L42023, DB00487
mrdA,L42023, DB00537
mrdA,L42023, DB00685
mrdA,L42023, DB00827
mrdA,L42023, DB00978
mrdA,L42023, DB01059
mrdA,L42023, DB01137
mrdA,L42023, DB01155
mrdA,L42023, DB01165
mrdA,L42023, DB01208
mrdA,L42023, DB01405
mrdA,L42023, DB04576
mrdA,L42023, DB06771
mrdA,L42023, DB09047
mrdA,L42023, DB12924
mrdA,L42023,DB01321
gyrA,L42023,DB00303
gyrA,L42023, DB00671
gyrA,L42023,DB00218
gyrA,L42023, DB00365
gyrA,L42023, DB00467
gyrA,L42023, DB00487
gyrA,L42023, DB00537
gyrA,L42023, DB00685
gyrA,L42023, DB00827
gyrA,L42023, DB00978
gyrA,L42023, DB01059
gyrA,L42023, DB01137
gyrA,L42023, DB01155
gyrA,L42023, DB01165
gyrA,L42023, DB01208
gyrA,L42023, DB01405
gyrA,L42023, DB04576
gyrA,L42023, DB06771
gyrA,L42023, DB09047
gyrA,L42023, DB12924
gyrA,L42023,DB01321
parC,L42023,DB00303
parC,L42023, DB00671
parC,L42023,DB00218
parC,L42023, DB00365
parC,L42023, DB00467
parC,L42023, DB00487
parC,L42023, DB00537
parC,L42023, DB00685
parC,L42023, DB00827
parC,L42023, DB00978
parC,L42023, DB01059
parC,L42023, DB01137
parC,L42023, DB01155
parC,L42023, DB01165
parC,L42023, DB01208
parC,L42023, DB01405
parC,L42023, DB04576
parC,L42023, DB06771
parC,L42023, DB09047
parC,L42023, DB12924
parC,L42023,DB01321
rplD,L42023,DB00303
rplD,L42023, DB00671
rplD,L42023,DB00218
rplD,L42023, DB00365
rplD,L42023, DB00467
rplD,L42023, DB00487
rplD,L42023, DB00537
rplD,L42023, DB00685
rplD,L42023, DB00827
rplD,L42023, DB00978
rplD,L42023, DB01059
rplD,L42023, DB01137
rplD,L42023, DB01155
rplD,L42023, DB01165
rplD,L42023, DB01208
rplD,L42023, DB01405
rplD,L42023, DB04576
rplD,L42023, DB06771
rplD,L42023, DB09047
rplD,L42023, DB12924
rplD,L42023,DB01321
F13A1,M22001,DB11300
F13A1,M22001, DB11311
F13A1,M22001, DB11571
F13A1,M22001, DB13151
NOS2,L09210,DB08814
NNT,U40490,DB09092
IDH3A,U07681,DB09092
CACNA1I,AF129133,DB00381
CACNA1I,AF129133, DB00568
CACNA1I,AF129133, DB00617
CACNA1I,AF129133, DB00909
CACNA1I,AF129133, DB01388
CACNA1I,AF129133, DB04841
CACNA1I,AF129133,DB00228
CACNA1I,AF129133, DB11148
CACNA1I,AF129133,DB09231
CACNA1I,AF129133, DB09238
ADORA1,S45235,DB00193
ADORA1,S45235, DB00201
ADORA1,S45235, DB00277
ADORA1,S45235, DB00640
ADORA1,S45235, DB00651
ADORA1,S45235, DB01223
ADORA1,S45235, DB01303
ADORA1,S45235, DB01412
ABL1,X16416,DB01254
ABL1,X16416, DB04868
ABL1,X16416, DB06616
ABL1,X16416, DB08896
ABL1,X16416, DB08901
ABL1,X16416, DB12323
ABL1,X16416, DB12597
FCER1A,X06948,DB00043
FCER1A,X06948, DB00895
F8,M14113,DB00055
F8,M14113, DB00100
F8,M14113, DB11300
F8,M14113, DB11312
F8,M14113, DB11571
F8,M14113, DB11572
F8,M14113, DB12872
F8,M14113, DB13133
F8,M14113, DB13151
F8,M14113, DB13152
F8,M14113, DB13933
F8,M14113, DB14700
PTGS1,M31822,DB00154
PTGS1,M31822, DB00159
PTGS1,M31822, DB00244
PTGS1,M31822, DB00316
PTGS1,M31822, DB00586
PTGS1,M31822, DB00788
PTGS1,M31822, DB00795
PTGS1,M31822, DB00812
PTGS1,M31822, DB00870
PTGS1,M31822, DB00936
PTGS1,M31822, DB00939
PTGS1,M31822, DB00945
PTGS1,M31822, DB00991
PTGS1,M31822, DB01014
PTGS1,M31822, DB01050
PTGS1,M31822, DB01283
PTGS1,M31822, DB01397
PTGS1,M31822, DB01399
PTGS1,M31822, DB01600
PTGS1,M31822, DB06725
PTGS1,M31822, DB06736
PTGS1,M31822, DB08814
PTGS1,M31822, DB09212
PTGS1,M31822, DB09215
PTGS1,M31822, DB09216
PTGS1,M31822, DB09288
PTGS1,M31822, DB11079
PTGS1,M31822, DB11201
PTGS1,M31822, DB11323
PTGS1,M31822, DB13346
PTGS1,M31822, DB13783
rpsD,X02543,DB00256
rpsD,X02543, DB00453
rpsD,X02543, DB00595
rpsD,X02543, DB01017
rpsD,X02543, DB12329
rpsD,X02543,DB00560
rpsM,X02543,DB00256
rpsM,X02543, DB00453
rpsM,X02543, DB00595
rpsM,X02543, DB01017
rpsM,X02543, DB12329
rpsM,X02543,DB00560
DRD1,X55760,DB00353
DRD1,X55760, DB00477
DRD1,X55760, DB00508
DRD1,X55760, DB00623
DRD1,X55760, DB00679
DRD1,X55760, DB00800
DRD1,X55760, DB00850
DRD1,X55760, DB00875
DRD1,X55760, DB00988
DRD1,X55760, DB01038
DRD1,X55760, DB01186
DRD1,X55760, DB01235
DRD1,X55760, DB01239
DRD1,X55760, DB01608
DRD1,X55760, DB01614
DRD1,X55760, DB01621
DRD1,X55760, DB01623
DRD1,X55760, DB01624
DRD1,X55760,DB09225
DRD1,X55760, DB11274
DRD1,X55760,DB01049
DRD1,X55760, DB11275
DRD1,X55760, DB13345
FLT4,X69878,DB00398
FLT4,X69878, DB01268
FLT4,X69878, DB06589
FLT4,X69878, DB06626
FLT4,X69878, DB08896
FLT4,X69878, DB09078
FLT4,X69878, DB09079
FLT4,X69878, DB11800
SCNN1B,X87159,DB00384
SCNN1B,X87159, DB00594
COL1A1,Z74615,DB00048
COL1A1,Z74615, DB12872
COL1A1,Z74615, DB13133
TUBB1,AJ292757,DB00309
TUBB1,AJ292757, DB01229
TUBB1,AJ292757, DB01248
TUBB1,AJ292757, DB06772
NDUFV3,X99726,DB09270
FLT1,X51602,DB00398
FLT1,X51602, DB01268
FLT1,X51602, DB06589
FLT1,X51602, DB06626
FLT1,X51602, DB08896
FLT1,X51602, DB09078
FLT1,X51602, DB09079
FLT1,X51602, DB10770
FLT1,X51602, DB11800
SLC7A11,AB026891,DB00740
SLC7A11,AB026891, DB06151
INSR,M10051,DB00030
INSR,M10051, DB00046
INSR,M10051, DB00047
INSR,M10051, DB00071
INSR,M10051, DB01306
INSR,M10051, DB01307
INSR,M10051, DB01309
INSR,M10051, DB09129
INSR,M10051, DB09456
INSR,M10051, DB09564
INSR,M10051, DB11564
INSR,M10051, DB11568
RAF1,X03484,DB00398
RAF1,X03484, DB08896
RAF1,X03484, DB08912
F5,M16967,DB00055
F5,M16967, DB11300
F5,M16967, DB11312
F5,M16967, DB11571
F5,M16967, DB11572
F5,M16967, DB13149
F5,M16967, DB13151
PDXK,U89606,DB00147
PDXK,U89606, DB00165
EDNRB,M74921,DB00559
CHRM3,X15266,DB00185
CHRM3,X15266, DB00332
CHRM3,X15266, DB00383
CHRM3,X15266, DB00387
CHRM3,X15266, DB00496
CHRM3,X15266, DB00505
CHRM3,X15266, DB00517
CHRM3,X15266, DB00572
CHRM3,X15266, DB00725
CHRM3,X15266, DB00747
CHRM3,X15266, DB00767
CHRM3,X15266, DB00986
CHRM3,X15266, DB01019
CHRM3,X15266, DB01036
CHRM3,X15266, DB01062
CHRM3,X15266, DB01085
CHRM3,X15266, DB01231
CHRM3,X15266, DB01409
CHRM3,X15266, DB01591
CHRM3,X15266, DB01625
CHRM3,X15266, DB04843
CHRM3,X15266, DB06702
CHRM3,X15266, DB06709
CHRM3,X15266, DB06787
CHRM3,X15266, DB08897
CHRM3,X15266, DB09076
CHRM3,X15266, DB09089
CHRM3,X15266, DB09167
CHRM3,X15266, DB09262
CHRM3,X15266, DB09300
CHRM3,X15266, DB11181
CHRM3,X15266, DB12278
CHRM3,X15266, DB13581
CHRM3,X15266, DB13720
CHRM3,X15266,DB00340
CHRM3,X15266, DB11855
SLC12A5,AF208159,DB00887
F2,M17262,DB00001
F2,M17262, DB00006
F2,M17262, DB00278
F2,M17262, DB04898
F2,M17262, DB05777
F2,M17262, DB06695
F2,M17262, DB09109
F2,M17262, DB09228
F2,M17262, DB11166
F2,M17262, DB12598
F2,M17262, DB12831
F2,M17262, DB13151
F2,M17262, DB14738
FCER1G,M33195,DB00895
ALAD,M13928,DB00855
HSD3B1,M27137,DB01108
HSD3B1,M27137, DB01536
MMP9,J05070,DB00786
HSD3B2,M67466,DB01108
CNR1,X54937,DB00470
CNR1,X54937, DB00486
CNR1,X54937, DB06155
CNR1,X54937, DB09061
CNR1,X54937, DB09288
CNR1,X54937, DB11755
CNR1,X54937, DB14009
CNR1,X54937, DB14011
AGTR1,M91464,DB00177
AGTR1,M91464, DB00275
AGTR1,M91464, DB00678
AGTR1,M91464, DB00796
AGTR1,M91464, DB00876
AGTR1,M91464, DB00966
AGTR1,M91464, DB01029
AGTR1,M91464, DB01342
AGTR1,M91464, DB01347
AGTR1,M91464, DB01349
AGTR1,M91464, DB08822
AGTR1,M91464, DB09279
AGTR1,M91464, DB11842
AGTR1,M91464, DB13919
PTGER1,L22647,DB00429
PTGER1,L22647, DB00770
PTGER1,L22647, DB00905
PTGER1,L22647, DB00917
PTGER1,L22647, DB00929
PTGER1,L22647, DB01088
MS4A1,X12530,DB00073
MS4A1,X12530, DB00078
MS4A1,X12530, DB00081
MS4A1,X12530, DB06650
MS4A1,X12530, DB08935
MS4A1,X12530, DB09336
MS4A1,X12530, DB11988
NOS1,U17327,DB01221
NOS1,U17327, DB09241
LDHB,X13794,DB09118
PLA2G10,U95301,DB13893
PLA2G10,U95301, DB13894
PPARA,L02932,DB00636
PPARA,L02932, DB01039
PPARA,L02932, DB01241
PPARA,L02932, DB01393
PPARA,L02932, DB03756
PPARA,L02932, DB08915
PPARA,L02932, DB09422
PPARA,L02932, DB13873
GHR,X06562,DB00052
GHR,X06562, DB00082
GHR,X06562, DB09098
GHR,X06562, DB16220
HPRT1,M31642,DB01033
RXRB,X63522,DB00210
RXRB,X63522, DB00307
RXRB,X63522, DB00459
RXRB,X63522, DB00523
RXRB,X63522, DB00755
RXRB,X63522, DB00799
RXRB,X63522, DB00926
RXRB,X63522, DB03756
TPH2,AY098914,DB12095
CKB,M16451,DB00148
CKB,M16451, DB13191
CD52,X62466,DB00087
HTR4,Y12505,DB00604
HTR4,Y12505, DB01079
HTR4,Y12505, DB01233
HTR4,Y12505, DB06480
HTR4,Y12505,DB01049
HTR4,Y12505, DB01239
HTR4,Y12505, DB11273
HTR4,Y12505, DB13025
HTR4,Y12505, DB13345
FTL,M11147,DB00893
FTL,M11147, DB09147
FTL,M11147, DB09517
FTL,M11147, DB13995
KCNH2,U04270,DB00204
KCNH2,U04270, DB00252
KCNH2,U04270, DB00308
KCNH2,U04270, DB00489
KCNH2,U04270, DB01100
KCNH2,U04270, DB01182
KCNH2,U04270, DB01218
KCNH2,U04270, DB04855
KCNH2,U04270,DB01118
TOP1MT,AF349031,DB00762
CHRM1,X52068,DB00185
CHRM1,X52068, DB00219
CHRM1,X52068, DB00245
CHRM1,X52068, DB00332
CHRM1,X52068, DB00354
CHRM1,X52068, DB00376
CHRM1,X52068, DB00383
CHRM1,X52068, DB00387
CHRM1,X52068, DB00392
CHRM1,X52068, DB00411
CHRM1,X52068, DB00424
CHRM1,X52068, DB00462
CHRM1,X52068, DB00505
CHRM1,X52068, DB00508
CHRM1,X52068, DB00517
CHRM1,X52068, DB00572
CHRM1,X52068, DB00670
CHRM1,X52068, DB00725
CHRM1,X52068, DB00747
CHRM1,X52068, DB00767
CHRM1,X52068, DB00771
CHRM1,X52068, DB00782
CHRM1,X52068, DB00804
CHRM1,X52068, DB00809
CHRM1,X52068, DB00810
CHRM1,X52068, DB00942
CHRM1,X52068, DB00979
CHRM1,X52068, DB00986
CHRM1,X52068, DB01036
CHRM1,X52068, DB01062
CHRM1,X52068, DB01085
CHRM1,X52068, DB01148
CHRM1,X52068, DB01231
CHRM1,X52068, DB01233
CHRM1,X52068, DB04843
CHRM1,X52068, DB08897
CHRM1,X52068, DB09089
CHRM1,X52068, DB09167
CHRM1,X52068, DB09262
CHRM1,X52068, DB11181
CHRM1,X52068, DB12278
CHRM1,X52068, DB13581
CHRM1,X52068,DB00340
CHRM1,X52068, DB11855
CNR2,X74328,DB00486
CNR2,X74328, DB14011
CYSLTR2,AB038269,DB00716
SOAT1,L21934,DB00973
SOAT1,L21934, DB01094
P2RY12,AF313449,DB00208
P2RY12,AF313449, DB00374
P2RY12,AF313449, DB00758
P2RY12,AF313449, DB01240
P2RY12,AF313449, DB06209
P2RY12,AF313449, DB06441
P2RY12,AF313449, DB08816
HRH2,M64799,DB00272
HRH2,M64799, DB00501
HRH2,M64799, DB00585
HRH2,M64799, DB00751
HRH2,M64799, DB00863
HRH2,M64799, DB00927
HRH2,M64799, DB00940
HRH2,M64799, DB01142
HRH2,M64799, DB05381
HRH2,M64799, DB08805
HRH2,M64799, DB08806
POLB,L11607,DB00987
dld,M10038,DB00756
PTGIS,D38145,DB00812
PTGIS,D38145, DB01240
SLC18A2,L09118,DB00182
SLC18A2,L09118, DB00206
SLC18A2,L09118, DB00865
SLC18A2,L09118, DB01089
SLC18A2,L09118, DB01363
SLC18A2,L09118, DB01442
SLC18A2,L09118, DB01454
SLC18A2,L09118, DB01472
SLC18A2,L09118, DB01576
SLC18A2,L09118, DB01577
SLC18A2,L09118, DB04844
SLC18A2,L09118, DB06706
SLC18A2,L09118, DB06714
SLC18A2,L09118, DB09363
SLC18A2,L09118, DB12161
ABCA1,AF275948,DB01599
TPH1,X52836,DB00360
TPH1,X52836, DB12095
ESR1,X03635,DB00255
ESR1,X03635, DB00269
ESR1,X03635, DB00286
ESR1,X03635, DB00304
ESR1,X03635, DB00367
ESR1,X03635, DB00481
ESR1,X03635, DB00539
ESR1,X03635, DB00603
ESR1,X03635, DB00655
ESR1,X03635, DB00675
ESR1,X03635, DB00783
ESR1,X03635, DB00823
ESR1,X03635, DB00882
ESR1,X03635, DB00890
ESR1,X03635, DB00947
ESR1,X03635, DB00957
ESR1,X03635, DB00977
ESR1,X03635, DB01108
ESR1,X03635, DB01185
ESR1,X03635, DB01196
ESR1,X03635, DB01357
ESR1,X03635, DB01406
ESR1,X03635, DB04573
ESR1,X03635, DB04574
ESR1,X03635, DB04575
ESR1,X03635, DB04938
ESR1,X03635, DB06202
ESR1,X03635, DB06401
ESR1,X03635, DB09070
ESR1,X03635, DB09317
ESR1,X03635, DB09318
ESR1,X03635, DB09369
ESR1,X03635, DB13952
ESR1,X03635, DB13953
ESR1,X03635, DB13954
ESR1,X03635, DB13955
ESR1,X03635, DB13956
ESR1,X03635, DB14641
rpsI,X02130,DB00560
rpsI,X02130, DB00595
rpsI,X02130, DB01017
rpsI,X02130, DB01301
GABRR1,M62400,DB00466
GABRR1,M62400, DB01567
HBA1,J00153,DB00893
HBA1,J00153, DB06154
HBA1,J00153, DB09112
HBA1,J00153, DB09147
HBA1,J00153, DB13257
HBA1,J00153, DB13995
HBA1,J00153, DB14975
AR,M20132,DB00499
AR,M20132, DB00621
AR,M20132, DB00624
AR,M20132, DB00665
AR,M20132, DB00858
AR,M20132, DB00984
AR,M20132, DB01128
AR,M20132, DB01185
AR,M20132, DB01395
AR,M20132, DB01406
AR,M20132, DB01420
AR,M20132, DB01481
AR,M20132, DB01541
AR,M20132, DB01564
AR,M20132, DB04839
AR,M20132, DB06133
AR,M20132, DB06412
AR,M20132, DB06710
AR,M20132, DB06718
AR,M20132, DB08804
AR,M20132, DB08899
AR,M20132, DB09123
AR,M20132, DB11901
AR,M20132, DB12499
AR,M20132, DB12941
AR,M20132, DB13943
AR,M20132, DB13944
AR,M20132, DB13946
AR,M20132, DB14639
ALDH2,X05409,DB00536
ALDH2,X05409, DB00822
LHCGR,M73746,DB00014
LHCGR,M73746, DB00032
LHCGR,M73746, DB00044
LHCGR,M73746, DB00097
LHCGR,M73746, DB06719
LHCGR,M73746, DB09126
SLC7A3,AF320612,DB13146
DBH,X13255,DB00822
DBH,X13255, DB00988
SCN1A,AF225985,DB00252
SCN1A,AF225985, DB00909
SCN1A,AF225985, DB01121
SCN1A,AF225985, DB01438
SCN1A,AF225985, DB04930
SCN1A,AF225985,DB00907
SCN1A,AF225985, DB05541
SCN1A,AF225985, DB13269
SCN1A,AF225985,DB00273
SCN1A,AF225985, DB00555
SCN1A,AF225985, DB00564
SCN1A,AF225985, DB09085
SCN1A,AF225985, DB09088
SCN1A,AF225985, DB09342
SCN1A,AF225985, DB09345
penA,AE005672,DB01150
penA,AE005672,DB01044
penA,AE005672, DB06771
pbpX,AE005672,DB01150
pbpX,AE005672,DB01044
pbpX,AE005672, DB06771
gyrA,AE005672,DB01150
gyrA,AE005672,DB01044
gyrA,AE005672, DB06771
TUBB,J00314,DB00361
TUBB,J00314, DB00541
TUBB,J00314, DB00570
TUBB,J00314, DB01179
TUBB,J00314, DB01394
TUBB,J00314, DB06137
TUBB,J00314, DB11641
TUBB,J00314, DB11731
RARG,M24857,DB00210
RARG,M24857, DB00459
RARG,M24857, DB00523
RARG,M24857, DB00755
RARG,M24857, DB00799
RARG,M24857, DB00926
RARG,M24857, DB12808
DRD5,X58454,DB00800
DRD5,X58454, DB00988
DRD5,X58454, DB01038
DRD5,X58454, DB01186
DRD5,X58454, DB01235
DRD5,X58454, DB01624
DRD5,X58454,DB09225
DRD5,X58454, DB11274
DRD5,X58454,DB01049
DRD5,X58454, DB11275
DRD5,X58454, DB13345
HRH4,AB044934,DB01620
FLT3,U02687,DB00398
FLT3,U02687, DB01268
FLT3,U02687, DB06595
FLT3,U02687, DB12141
FLT3,U02687, DB12500
TLR7,AF240467,DB00724
TLR7,AF240467, DB01611
TLR7,AF240467, DB16580
SIGMAR1,U75283,DB00514
SIGMAR1,U75283, DB00574
SIGMAR1,U75283, DB00652
SIGMAR1,U75283, DB09014
SIGMAR1,U75283, DB11186
TPK1,AB028138,DB00152
OGDH,D10523,DB09092
VEGFA,M32977,DB00112
VEGFA,M32977, DB01270
VEGFA,M32977, DB04895
VEGFA,M32977, DB06779
VEGFA,M32977, DB08885
VEGFA,M32977, DB10772
VEGFA,M32977, DB14864
VEGFA,M32977, DB15303
AVPR1A,L25615,DB00035
AVPR1A,L25615, DB00067
AVPR1A,L25615, DB00093
AVPR1A,L25615, DB00872
AVPR1A,L25615, DB14642
CKMT1A,J04469,DB00148
CKMT1A,J04469, DB13191
ADRB1,J03019,DB00187
ADRB1,J03019, DB00195
ADRB1,J03019, DB00221
ADRB1,J03019, DB00264
ADRB1,J03019, DB00335
ADRB1,J03019, DB00368
ADRB1,J03019, DB00373
ADRB1,J03019, DB00489
ADRB1,J03019, DB00521
ADRB1,J03019, DB00571
ADRB1,J03019, DB00598
ADRB1,J03019, DB00612
ADRB1,J03019, DB00668
ADRB1,J03019, DB00841
ADRB1,J03019, DB00866
ADRB1,J03019, DB00960
ADRB1,J03019, DB01064
ADRB1,J03019, DB01102
ADRB1,J03019, DB01136
ADRB1,J03019, DB01193
ADRB1,J03019, DB01203
ADRB1,J03019, DB01210
ADRB1,J03019, DB01214
ADRB1,J03019, DB01295
ADRB1,J03019, DB01297
ADRB1,J03019, DB01359
ADRB1,J03019, DB01363
ADRB1,J03019, DB01364
ADRB1,J03019, DB01580
ADRB1,J03019, DB04846
ADRB1,J03019, DB04861
ADRB1,J03019, DB06262
ADRB1,J03019, DB08807
ADRB1,J03019, DB08808
ADRB1,J03019, DB09204
ADRB1,J03019, DB09351
ADRB1,J03019, DB11124
ADRB1,J03019, DB11278
ADRB1,J03019, DB13781
ADRB1,J03019,DB01049
ADRB1,J03019, DB01118
ADRB1,J03019, DB11273
ADRB1,J03019, DB13345
SDHA,D30648,DB09270
SCN10A,AF117907,DB00281
SCN10A,AF117907, DB00296
SCN10A,AF117907, DB00297
SCN10A,AF117907, DB00527
SCN10A,AF117907, DB00645
SCN10A,AF117907, DB00721
SCN10A,AF117907, DB00807
SCN10A,AF117907, DB00892
SCN10A,AF117907, DB00961
SCN10A,AF117907, DB01002
SCN10A,AF117907, DB01086
SCN10A,AF117907, DB01161
SCN10A,AF117907,DB00907
SCN10A,AF117907, DB05541
SCN10A,AF117907, DB13269
SCN10A,AF117907,DB00273
SCN10A,AF117907, DB00555
SCN10A,AF117907, DB00564
SCN10A,AF117907, DB09085
SCN10A,AF117907, DB09088
SCN10A,AF117907, DB09342
SCN10A,AF117907, DB09345
CPT2,U09648,DB01074
PDE5A,AF043731,DB00203
PDE5A,AF043731, DB00277
PDE5A,AF043731, DB00820
PDE5A,AF043731, DB00862
PDE5A,AF043731, DB00975
PDE5A,AF043731, DB06237
PDE5A,AF043731, DB06267
PDE5A,AF043731,DB09283
PDE5A,AF043731,DB00201
CD22,X59350,DB05889
CD22,X59350, DB12688
GSS,L42531,DB06151
SCNN1A,X76180,DB00384
SCNN1A,X76180, DB00594
SCN11A,AF188679,DB00909
SCN11A,AF188679,DB00907
SCN11A,AF188679, DB05541
SCN11A,AF188679, DB13269
SCN11A,AF188679,DB00273
SCN11A,AF188679, DB00555
SCN11A,AF188679, DB00564
SCN11A,AF188679, DB09085
SCN11A,AF188679, DB09088
SCN11A,AF188679, DB09342
SCN11A,AF188679, DB09345
ALDH3B2,U37519,DB09116
HSD17B1,X13440,DB01536
SCN5A,M77235,DB00192
SCN5A,M77235, DB00252
SCN5A,M77235, DB00280
SCN5A,M77235, DB00281
SCN5A,M77235, DB00379
SCN5A,M77235, DB00473
SCN5A,M77235, DB00527
SCN5A,M77235, DB00532
SCN5A,M77235, DB00680
SCN5A,M77235, DB00740
SCN5A,M77235, DB00750
SCN5A,M77235, DB00754
SCN5A,M77235, DB00908
SCN5A,M77235, DB00909
SCN5A,M77235, DB01056
SCN5A,M77235, DB01182
SCN5A,M77235, DB01195
SCN5A,M77235, DB01228
SCN5A,M77235, DB01320
SCN5A,M77235, DB01346
SCN5A,M77235, DB01426
SCN5A,M77235, DB01429
SCN5A,M77235, DB04855
SCN5A,M77235, DB06217
SCN5A,M77235,DB00907
SCN5A,M77235, DB05541
SCN5A,M77235, DB13269
SCN5A,M77235,DB00273
SCN5A,M77235, DB00555
SCN5A,M77235, DB00564
SCN5A,M77235, DB09085
SCN5A,M77235, DB09088
SCN5A,M77235, DB09342
SCN5A,M77235, DB09345
GNRHR,L03380,DB00007
GNRHR,L03380, DB00014
GNRHR,L03380, DB00050
GNRHR,L03380, DB00106
GNRHR,L03380, DB00644
GNRHR,L03380, DB00666
GNRHR,L03380, DB01406
GNRHR,L03380, DB05624
GNRHR,L03380, DB06699
GNRHR,L03380, DB06719
GNRHR,L03380, DB06785
GNRHR,L03380, DB06788
GNRHR,L03380, DB06825
GNRHR,L03380, DB11853
PDGFRB,J03278,DB00102
PDGFRB,J03278, DB00398
PDGFRB,J03278, DB01268
PDGFRB,J03278, DB06589
PDGFRB,J03278, DB06595
PDGFRB,J03278, DB08896
PDGFRB,J03278, DB09079
PDGFRB,J03278, DB11800
PDGFRB,J03278, DB14840
RARB,X07282,DB00210
RARB,X07282, DB00459
RARB,X07282, DB00523
RARB,X07282, DB00799
RARB,X07282, DB00926
RARB,X07282, DB04942
ABCC8,L78243,DB00222
ABCC8,L78243, DB00672
ABCC8,L78243, DB00731
ABCC8,L78243, DB00912
ABCC8,L78243, DB01067
ABCC8,L78243, DB01120
ABCC8,L78243, DB01124
ABCC8,L78243, DB01251
ABCC8,L78243, DB01252
ABCC8,L78243,DB00839
ABCC8,L78243, DB01016
KCNK2,AF129399,DB00204
KCNK2,AF129399, DB04855
PLG,X05199,DB00009
PLG,X05199, DB00013
PLG,X05199, DB00015
PLG,X05199, DB00029
PLG,X05199, DB00031
PLG,X05199, DB00086
PLG,X05199, DB00302
PLG,X05199, DB00513
PLG,X05199, DB12831
PPARG,U79012,DB00159
PPARG,U79012, DB00197
PPARG,U79012, DB00244
PPARG,U79012, DB00412
PPARG,U79012, DB00795
PPARG,U79012, DB00966
PPARG,U79012, DB01014
PPARG,U79012, DB01132
PPARG,U79012, DB01393
PPARG,U79012, DB03756
PPARG,U79012, DB05490
PPARG,U79012, DB08915
PPARG,U79012, DB09198
PPARG,U79012, DB11133
F10,K03194,DB00025
F10,K03194, DB00100
F10,K03194, DB00569
F10,K03194, DB01109
F10,K03194, DB01225
F10,K03194, DB06228
F10,K03194, DB06605
F10,K03194, DB09075
F10,K03194, DB09109
F10,K03194, DB09258
F10,K03194, DB11166
F10,K03194, DB12364
F10,K03194, DB12598
F10,K03194, DB13149
F10,K03194, DB13150
F10,K03194, DB13151
F10,K03194, DB13152
F10,K03194, DB13192
F10,K03194, DB13884
F10,K03194, DB13923
F10,K03194, DB13933
F10,K03194, DB13998
F10,K03194, DB13999
F10,K03194, DB14738
GABBR1,AJ225028,DB00659
GABBR1,AJ225028, DB00837
GABBR1,AJ225028, DB01956
GABBR1,AJ225028, DB08891
GABBR1,AJ225028, DB08892
ATP2C1,AF181120,DB00753
ATP2C1,AF181120, DB01236
ATP2C1,AF181120, DB01373
ATP2C1,AF181120,DB01189
ACE,J04144,DB00178
ACE,J04144, DB00492
ACE,J04144, DB00519
ACE,J04144, DB00542
ACE,J04144, DB00584
ACE,J04144, DB00691
ACE,J04144, DB00722
ACE,J04144, DB00790
ACE,J04144, DB00881
ACE,J04144, DB01180
ACE,J04144, DB01197
ACE,J04144, DB01340
ACE,J04144, DB01348
ACE,J04144, DB09477
ACE,J04144, DB13166
ACE,J04144, DB15565
ADH1A,M12271,DB01213
FXYD2,U50743,DB00606
FXYD2,U50743,DB16690
MTTP,X75500,DB01094
MTTP,X75500, DB08827
ERG11,X13296,DB00196
ERG11,X13296, DB00239
ERG11,X13296, DB00251
ERG11,X13296, DB00257
ERG11,X13296, DB00582
ERG11,X13296, DB01007
ERG11,X13296, DB01110
ERG11,X13296, DB01127
ERG11,X13296, DB01153
ERG11,X13296, DB01263
ERG11,X13296, DB04794
ERG11,X13296, DB08933
SLC1A5,U53347,DB13146
LPL,M15856,DB06439
LPL,M15856, DB09568
LPL,M15856, DB13751
SERPINE1,X04429,DB00013
ADORA2B,M97759,DB00201
ADORA2B,M97759, DB00277
ADORA2B,M97759, DB00640
ADORA2B,M97759, DB00824
BCL2,M13994,DB01229
BCL2,M13994, DB01367
BCL2,M13994, DB11581
CHRM5,M80333,DB00572
CHRM5,M80333, DB00725
CHRM5,M80333, DB00747
CHRM5,M80333, DB00767
CHRM5,M80333, DB01036
CHRM5,M80333, DB08897
CHRM5,M80333, DB09167
CHRM5,M80333, DB11181
CHRM5,M80333, DB12278
CHRM5,M80333, DB13581
CHRM5,M80333,DB00340
CHRM5,M80333, DB11855
ALOX5,J03600,DB00179
ALOX5,J03600, DB00244
ALOX5,J03600, DB00711
ALOX5,J03600, DB00744
ALOX5,J03600, DB00795
ALOX5,J03600, DB00939
ALOX5,J03600, DB01014
SLC6A1,X54673,DB00906
PNP,X00737,DB00242
TYR,M27160,DB00548
TYR,M27160, DB09526
TYR,M27160, DB11217
ABAT,L32961,DB01080
